timestamp,sensor,value
2015-11-20T00:02:44+00:00,24,25.924
2015-11-20T00:02:44+00:00,25,31.148
2015-11-20T00:02:44+00:00,1,8.6
2015-11-20T00:02:44+00:00,2,11.7
2015-11-20T00:02:44+00:00,3,9525.0
2015-11-20T00:02:44+00:00,4,717.2
2015-11-20T00:02:44+00:00,5,687.3
2015-11-20T00:02:44+00:00,6,681.9
2015-11-20T00:02:44+00:00,7,719.3
2015-11-20T00:02:44+00:00,8,685.9
2015-11-20T00:02:44+00:00,9,664.0
2015-11-20T00:02:44+00:00,10,827.6
2015-11-20T00:02:44+00:00,11,831.0
2015-11-20T00:02:44+00:00,12,796.1
2015-11-20T00:02:44+00:00,13,817.2
2015-11-20T00:02:44+00:00,14,924.1
2015-11-20T00:02:44+00:00,15,912.1
2015-11-20T00:02:44+00:00,16,246.864
2015-11-20T00:02:44+00:00,17,5.2
2015-11-20T00:02:44+00:00,18,829.0
2015-11-20T00:02:44+00:00,19,855.7
2015-11-20T00:02:44+00:00,20,712.5
2015-11-20T00:02:44+00:00,21,843.5
2015-11-20T00:02:44+00:00,22,26.178
2015-11-20T00:02:44+00:00,23,26.278
2015-11-20T00:02:44+00:00,24,25.926
2015-11-20T00:02:44+00:00,25,31.152
2015-11-20T00:02:44+00:00,1,8.6
2015-11-20T00:02:44+00:00,2,11.7
2015-11-20T00:02:44+00:00,3,9528.0
2015-11-20T00:02:44+00:00,4,716.6
2015-11-20T00:02:44+00:00,5,687.5
2015-11-20T00:02:44+00:00,6,681.5
2015-11-20T00:02:44+00:00,7,720.6
2015-11-20T00:02:44+00:00,8,686.0
2015-11-20T00:02:44+00:00,9,664.5
2015-11-20T00:02:44+00:00,10,828.8
2015-11-20T00:02:44+00:00,11,831.3
2015-11-20T00:02:44+00:00,12,796.4
2015-11-20T00:02:44+00:00,13,817.9
2015-11-20T00:02:44+00:00,14,924.3
2015-11-20T00:02:44+00:00,15,912.0
2015-11-20T00:02:44+00:00,16,246.925
2015-11-20T00:02:44+00:00,17,5.2
2015-11-20T00:02:44+00:00,18,828.2
2015-11-20T00:02:44+00:00,19,855.6
2015-11-20T00:02:44+00:00,20,710.6
2015-11-20T00:02:44+00:00,21,843.7
2015-11-20T00:02:44+00:00,22,26.183
2015-11-20T00:02:44+00:00,23,26.283
2015-11-20T00:02:44+00:00,24,25.928
2015-11-20T00:02:44+00:00,25,31.156
2015-11-20T00:02:44+00:00,1,8.6
2015-11-20T00:02:44+00:00,2,11.7
2015-11-20T00:02:44+00:00,3,9528.0
2015-11-20T00:02:44+00:00,4,716.8
2015-11-20T00:02:45+00:00,5,687.2
2015-11-20T00:02:45+00:00,6,681.2
2015-11-20T00:02:45+00:00,7,720.7
2015-11-20T00:02:45+00:00,8,686.7
2015-11-20T00:02:45+00:00,9,663.9
2015-11-20T00:02:45+00:00,10,827.7
2015-11-20T00:02:45+00:00,11,831.9
2015-11-20T00:02:45+00:00,12,794.5
2015-11-20T00:02:45+00:00,13,817.4
2015-11-20T00:02:45+00:00,14,922.6
2015-11-20T00:02:45+00:00,15,913.0
2015-11-20T00:02:45+00:00,16,246.925
2015-11-20T00:02:45+00:00,17,5.3
2015-11-20T00:02:45+00:00,18,828.9
2015-11-20T00:02:45+00:00,19,856.2
2015-11-20T00:02:45+00:00,20,711.7
2015-11-20T00:02:45+00:00,21,843.8
2015-11-20T00:02:45+00:00,22,26.189
2015-11-20T00:02:45+00:00,23,26.289
2015-11-20T00:02:45+00:00,24,25.93
2015-11-20T00:02:45+00:00,25,31.159
2015-11-20T00:02:45+00:00,1,8.6
2015-11-20T00:02:45+00:00,2,11.7
2015-11-20T00:02:45+00:00,3,9526.0
2015-11-20T00:02:45+00:00,4,717.2
2015-11-20T00:02:45+00:00,5,687.3
2015-11-20T00:02:45+00:00,6,680.8
2015-11-20T00:02:45+00:00,7,719.9
2015-11-20T00:02:45+00:00,8,686.0
2015-11-20T00:02:45+00:00,9,664.0
2015-11-20T00:02:45+00:00,10,827.3
2015-11-20T00:02:45+00:00,11,831.7
2015-11-20T00:02:45+00:00,12,795.4
2015-11-20T00:02:45+00:00,13,817.5
2015-11-20T00:02:45+00:00,14,924.3
2015-11-20T00:02:45+00:00,15,912.7
2015-11-20T00:02:45+00:00,16,246.864
2015-11-20T00:02:45+00:00,17,5.2
2015-11-20T00:02:45+00:00,18,828.9
2015-11-20T00:02:45+00:00,19,854.8
2015-11-20T00:02:45+00:00,20,708.3
2015-11-20T00:02:45+00:00,21,844.2
2015-11-20T00:02:45+00:00,22,26.194
2015-11-20T00:02:45+00:00,23,26.294
2015-11-20T00:02:45+00:00,24,25.931
2015-11-20T00:02:45+00:00,25,31.163
2015-11-20T00:02:45+00:00,1,8.6
2015-11-20T00:02:45+00:00,2,11.7
2015-11-20T00:02:45+00:00,3,9521.0
2015-11-20T00:02:45+00:00,4,717.0
2015-11-20T00:02:45+00:00,5,686.7
2015-11-20T00:02:45+00:00,6,681.6
2015-11-20T00:02:45+00:00,7,721.1
2015-11-20T00:02:45+00:00,8,686.2
2015-11-20T00:02:45+00:00,9,664.1
2015-11-20T00:02:45+00:00,10,828.3
2015-11-20T00:02:45+00:00,11,831.9
2015-11-20T00:02:45+00:00,12,795.5
2015-11-20T00:02:45+00:00,13,817.3
2015-11-20T00:02:45+00:00,14,924.8
2015-11-20T00:02:46+00:00,15,911.8
2015-11-20T00:02:46+00:00,16,246.803
2015-11-20T00:02:46+00:00,17,5.3
2015-11-20T00:02:46+00:00,18,827.9
2015-11-20T00:02:46+00:00,19,855.8
2015-11-20T00:02:46+00:00,20,705.3
2015-11-20T00:02:46+00:00,21,843.5
2015-11-20T00:02:46+00:00,22,26.199
2015-11-20T00:02:46+00:00,23,26.299
2015-11-20T00:02:46+00:00,24,25.933
2015-11-20T00:02:46+00:00,25,31.166
2015-11-20T00:02:46+00:00,1,8.6
2015-11-20T00:02:46+00:00,2,11.6
2015-11-20T00:02:46+00:00,3,9522.0
2015-11-20T00:02:46+00:00,4,716.5
2015-11-20T00:02:46+00:00,5,687.6
2015-11-20T00:02:46+00:00,6,681.5
2015-11-20T00:02:46+00:00,7,720.7
2015-11-20T00:02:46+00:00,8,686.2
2015-11-20T00:02:46+00:00,9,663.8
2015-11-20T00:02:46+00:00,10,827.3
2015-11-20T00:02:46+00:00,11,831.1
2015-11-20T00:02:46+00:00,12,795.2
2015-11-20T00:02:46+00:00,13,816.9
2015-11-20T00:02:46+00:00,14,923.7
2015-11-20T00:02:46+00:00,15,911.9
2015-11-20T00:02:46+00:00,16,246.803
2015-11-20T00:02:46+00:00,17,5.3
2015-11-20T00:02:46+00:00,18,828.9
2015-11-20T00:02:46+00:00,19,855.3
2015-11-20T00:02:46+00:00,20,708.0
2015-11-20T00:02:46+00:00,21,843.9
2015-11-20T00:02:46+00:00,22,26.205
2015-11-20T00:02:46+00:00,23,26.305
2015-11-20T00:02:46+00:00,24,25.935
2015-11-20T00:02:46+00:00,25,31.17
2015-11-20T00:02:46+00:00,1,8.6
2015-11-20T00:02:46+00:00,2,11.7
2015-11-20T00:02:46+00:00,3,9526.0
2015-11-20T00:02:46+00:00,4,717.0
2015-11-20T00:02:46+00:00,5,687.4
2015-11-20T00:02:46+00:00,6,681.2
2015-11-20T00:02:46+00:00,7,721.0
2015-11-20T00:02:46+00:00,8,686.0
2015-11-20T00:02:46+00:00,9,663.9
2015-11-20T00:02:46+00:00,10,827.8
2015-11-20T00:02:46+00:00,11,831.7
2015-11-20T00:02:46+00:00,12,795.1
2015-11-20T00:02:46+00:00,13,817.1
2015-11-20T00:02:46+00:00,14,923.5
2015-11-20T00:02:46+00:00,15,912.0
2015-11-20T00:02:46+00:00,16,246.681
2015-11-20T00:02:46+00:00,17,5.3
2015-11-20T00:02:46+00:00,18,827.7
2015-11-20T00:02:46+00:00,19,856.8
2015-11-20T00:02:46+00:00,16,246.742
2015-11-20T00:02:46+00:00,16,246.803
2015-11-20T00:02:46+00:00,16,246.803
2015-11-20T00:02:46+00:00,16,246.864
2015-11-20T00:02:46+00:00,16,246.864
2015-11-20T00:02:47+00:00,16,246.925
2015-11-20T00:02:47+00:00,16,246.925
2015-11-20T00:02:47+00:00,16,246.986
2015-11-20T00:02:47+00:00,16,247.108
2015-11-20T00:02:47+00:00,16,247.23
2015-11-20T00:02:47+00:00,16,247.413
2015-11-20T00:02:47+00:00,16,247.475
2015-11-20T00:02:47+00:00,16,247.658
2015-11-20T00:02:47+00:00,16,247.78
2015-11-20T00:02:47+00:00,16,247.841
2015-11-20T00:02:47+00:00,16,248.024
2015-11-20T00:02:47+00:00,16,248.146
2015-11-20T00:02:47+00:00,16,248.39
2015-11-20T00:02:47+00:00,16,248.634
2015-11-20T00:02:47+00:00,16,248.695
2015-11-20T00:02:47+00:00,16,248.939
2015-11-20T00:02:47+00:00,16,249.0
2015-11-20T00:02:47+00:00,16,249.122
2015-11-20T00:02:47+00:00,16,249.184
2015-11-20T00:02:47+00:00,16,249.245
2015-11-20T00:02:47+00:00,16,249.245
2015-11-20T00:02:47+00:00,16,249.184
2015-11-20T00:02:47+00:00,16,249.122
2015-11-20T00:02:47+00:00,16,249.061
2015-11-20T00:02:47+00:00,16,249.0
2015-11-20T00:02:47+00:00,16,248.878
2015-11-20T00:02:47+00:00,16,248.695
2015-11-20T00:02:47+00:00,16,248.634
2015-11-20T00:02:47+00:00,16,248.512
2015-11-20T00:02:47+00:00,16,248.39
2015-11-20T00:02:47+00:00,16,248.268
2015-11-20T00:02:47+00:00,16,248.085
2015-11-20T00:02:47+00:00,16,247.902
2015-11-20T00:02:47+00:00,16,247.841
2015-11-20T00:02:47+00:00,16,247.536
2015-11-20T00:02:47+00:00,16,247.536
2015-11-20T00:02:47+00:00,16,247.292
2015-11-20T00:02:47+00:00,16,247.292
2015-11-20T00:02:47+00:00,16,246.132
2015-11-20T00:02:47+00:00,16,246.01
2015-11-20T00:02:47+00:00,16,245.766
2015-11-20T00:02:47+00:00,16,245.766
2015-11-20T00:02:47+00:00,16,245.521
2015-11-20T00:02:47+00:00,20,710.0
2015-11-20T00:02:47+00:00,21,843.5
2015-11-20T00:02:47+00:00,22,26.21
2015-11-20T00:02:47+00:00,23,26.31
2015-11-20T00:02:47+00:00,24,25.937
2015-11-20T00:02:47+00:00,25,31.173
2015-11-20T00:02:47+00:00,1,8.6
2015-11-20T00:02:47+00:00,2,11.7
2015-11-20T00:02:47+00:00,3,9523.0
2015-11-20T00:02:47+00:00,4,715.8
2015-11-20T00:02:47+00:00,5,687.9
2015-11-20T00:02:47+00:00,6,682.4
2015-11-20T00:02:47+00:00,7,721.3
2015-11-20T00:02:47+00:00,8,686.7
2015-11-20T00:02:47+00:00,9,663.2
2015-11-20T00:02:47+00:00,10,827.2
2015-11-20T00:02:47+00:00,11,831.3
2015-11-20T00:02:48+00:00,12,795.5
2015-11-20T00:02:48+00:00,13,817.7
2015-11-20T00:02:48+00:00,14,922.8
2015-11-20T00:02:48+00:00,15,912.1
2015-11-20T00:02:48+00:00,16,245.46
2015-11-20T00:02:48+00:00,17,5.3
2015-11-20T00:02:48+00:00,18,828.2
2015-11-20T00:02:48+00:00,19,855.7
2015-11-20T00:02:48+00:00,16,245.277
2015-11-20T00:02:48+00:00,16,245.216
2015-11-20T00:02:48+00:00,16,245.033
2015-11-20T00:02:48+00:00,16,244.911
2015-11-20T00:02:48+00:00,16,244.85
2015-11-20T00:02:48+00:00,16,244.667
2015-11-20T00:02:48+00:00,16,244.606
2015-11-20T00:02:48+00:00,16,244.423
2015-11-20T00:02:48+00:00,16,244.362
2015-11-20T00:02:48+00:00,16,244.178
2015-11-20T00:02:48+00:00,16,244.117
2015-11-20T00:02:48+00:00,16,243.995
2015-11-20T00:02:48+00:00,16,243.934
2015-11-20T00:02:48+00:00,16,243.751
2015-11-20T00:02:48+00:00,16,243.751
2015-11-20T00:02:48+00:00,16,243.629
2015-11-20T00:02:48+00:00,16,243.568
2015-11-20T00:02:48+00:00,16,243.446
2015-11-20T00:02:48+00:00,16,243.385
2015-11-20T00:02:48+00:00,16,243.202
2015-11-20T00:02:48+00:00,16,243.141
2015-11-20T00:02:48+00:00,16,243.141
2015-11-20T00:02:48+00:00,16,242.958
2015-11-20T00:02:48+00:00,16,242.897
2015-11-20T00:02:48+00:00,16,242.836
2015-11-20T00:02:48+00:00,16,242.775
2015-11-20T00:02:48+00:00,16,242.714
2015-11-20T00:02:48+00:00,16,242.592
2015-11-20T00:02:48+00:00,16,242.531
2015-11-20T00:02:48+00:00,16,242.531
2015-11-20T00:02:48+00:00,16,242.408
2015-11-20T00:02:48+00:00,16,242.286
2015-11-20T00:02:48+00:00,16,242.286
2015-11-20T00:02:48+00:00,16,242.225
2015-11-20T00:02:48+00:00,16,242.103
2015-11-20T00:02:48+00:00,16,242.042
2015-11-20T00:02:48+00:00,16,241.981
2015-11-20T00:02:48+00:00,16,241.92
2015-11-20T00:02:48+00:00,16,241.859
2015-11-20T00:02:48+00:00,16,241.798
2015-11-20T00:02:48+00:00,16,241.737
2015-11-20T00:02:48+00:00,16,241.676
2015-11-20T00:02:48+00:00,16,241.676
2015-11-20T00:02:48+00:00,16,241.615
2015-11-20T00:02:48+00:00,16,241.554
2015-11-20T00:02:48+00:00,16,241.493
2015-11-20T00:02:48+00:00,16,241.432
2015-11-20T00:02:48+00:00,16,241.432
2015-11-20T00:02:48+00:00,16,241.188
2015-11-20T00:02:48+00:00,16,241.127
2015-11-20T00:02:48+00:00,16,241.127
2015-11-20T00:02:48+00:00,16,241.066
2015-11-20T00:02:49+00:00,16,241.005
2015-11-20T00:02:49+00:00,16,240.944
2015-11-20T00:02:49+00:00,20,710.5
2015-11-20T00:02:49+00:00,21,844.4
2015-11-20T00:02:49+00:00,22,26.216
2015-11-20T00:02:49+00:00,23,26.316
2015-11-20T00:02:49+00:00,24,25.939
2015-11-20T00:02:49+00:00,25,31.177
2015-11-20T00:02:49+00:00,1,8.6
2015-11-20T00:02:49+00:00,2,11.7
2015-11-20T00:02:49+00:00,3,9518.0
2015-11-20T00:02:49+00:00,4,717.3
2015-11-20T00:02:49+00:00,5,687.7
2015-11-20T00:02:49+00:00,6,681.4
2015-11-20T00:02:49+00:00,7,720.8
2015-11-20T00:02:49+00:00,8,686.4
2015-11-20T00:02:49+00:00,9,663.5
2015-11-20T00:02:49+00:00,10,827.9
2015-11-20T00:02:49+00:00,11,831.4
2015-11-20T00:02:49+00:00,12,796.3
2015-11-20T00:02:49+00:00,13,817.0
2015-11-20T00:02:49+00:00,14,924.1
2015-11-20T00:02:49+00:00,15,912.4
2015-11-20T00:02:49+00:00,16,240.944
2015-11-20T00:02:49+00:00,17,5.3
2015-11-20T00:02:49+00:00,18,828.3
2015-11-20T00:02:49+00:00,19,855.2
2015-11-20T00:02:49+00:00,16,240.883
2015-11-20T00:02:49+00:00,16,240.822
2015-11-20T00:02:49+00:00,16,240.822
2015-11-20T00:02:49+00:00,16,240.76
2015-11-20T00:02:49+00:00,16,240.699
2015-11-20T00:02:49+00:00,16,240.699
2015-11-20T00:02:49+00:00,16,240.638
2015-11-20T00:02:49+00:00,16,240.577
2015-11-20T00:02:49+00:00,16,240.577
2015-11-20T00:02:49+00:00,16,240.516
2015-11-20T00:02:49+00:00,16,240.516
2015-11-20T00:02:49+00:00,16,240.455
2015-11-20T00:02:49+00:00,16,240.455
2015-11-20T00:02:49+00:00,16,240.394
2015-11-20T00:02:49+00:00,16,240.333
2015-11-20T00:02:49+00:00,16,240.333
2015-11-20T00:02:49+00:00,16,240.272
2015-11-20T00:02:49+00:00,16,240.272
2015-11-20T00:02:49+00:00,16,240.211
2015-11-20T00:02:49+00:00,16,240.211
2015-11-20T00:02:49+00:00,16,240.15
2015-11-20T00:02:49+00:00,16,240.15
2015-11-20T00:02:49+00:00,16,240.211
2015-11-20T00:02:49+00:00,16,240.211
2015-11-20T00:02:49+00:00,16,1000.0
2015-11-20T00:02:49+00:00,20,708.5
2015-11-20T00:02:49+00:00,21,843.7
2015-11-20T00:02:49+00:00,22,26.221
2015-11-20T00:02:49+00:00,23,26.321
2015-11-20T00:02:49+00:00,24,25.94
2015-11-20T00:02:49+00:00,25,31.181
2015-11-20T00:02:49+00:00,1,8.6
2015-11-20T00:02:49+00:00,2,11.7
2015-11-20T00:02:50+00:00,3,9526.0
2015-11-20T00:02:50+00:00,4,717.0
2015-11-20T00:02:50+00:00,5,687.4
2015-11-20T00:02:50+00:00,6,681.8
2015-11-20T00:02:50+00:00,7,721.5
2015-11-20T00:02:50+00:00,8,686.3
2015-11-20T00:02:50+00:00,9,664.4
2015-11-20T00:02:50+00:00,10,826.9
2015-11-20T00:02:50+00:00,11,831.2
2015-11-20T00:02:50+00:00,12,795.0
2015-11-20T00:02:50+00:00,13,817.3
2015-11-20T00:02:50+00:00,14,923.0
2015-11-20T00:02:50+00:00,15,912.8
2015-11-20T00:02:50+00:00,16,1000.0
2015-11-20T00:02:50+00:00,17,5.2
2015-11-20T00:02:50+00:00,18,829.3
2015-11-20T00:02:50+00:00,19,856.2
2015-11-20T00:02:50+00:00,20,709.3
2015-11-20T00:02:50+00:00,21,843.9
2015-11-20T00:02:50+00:00,22,26.226
2015-11-20T00:02:50+00:00,23,26.326
2015-11-20T00:02:50+00:00,24,25.942
2015-11-20T00:02:50+00:00,25,31.184
2015-11-20T00:02:50+00:00,1,8.6
2015-11-20T00:02:50+00:00,2,11.7
2015-11-20T00:02:50+00:00,3,9523.0
2015-11-20T00:02:50+00:00,4,716.3
2015-11-20T00:02:50+00:00,5,687.8
2015-11-20T00:02:50+00:00,6,681.6
2015-11-20T00:02:50+00:00,7,720.4
2015-11-20T00:02:50+00:00,8,686.9
2015-11-20T00:02:50+00:00,9,664.3
2015-11-20T00:02:50+00:00,10,828.0
2015-11-20T00:02:50+00:00,11,831.6
2015-11-20T00:02:50+00:00,12,795.9
2015-11-20T00:02:50+00:00,13,817.5
2015-11-20T00:02:50+00:00,14,924.6
2015-11-20T00:02:50+00:00,15,912.3
2015-11-20T00:02:50+00:00,16,1000.0
2015-11-20T00:02:50+00:00,17,5.3
2015-11-20T00:02:50+00:00,18,827.9
2015-11-20T00:02:50+00:00,19,855.5
2015-11-20T00:02:50+00:00,20,713.2
2015-11-20T00:02:50+00:00,21,843.4
2015-11-20T00:02:50+00:00,22,26.232
2015-11-20T00:02:50+00:00,23,26.332
2015-11-20T00:02:50+00:00,24,25.944
2015-11-20T00:02:50+00:00,25,31.188
2015-11-20T00:02:50+00:00,1,8.6
2015-11-20T00:02:50+00:00,2,11.7
2015-11-20T00:02:50+00:00,3,9525.0
2015-11-20T00:02:50+00:00,4,716.7
2015-11-20T00:02:50+00:00,5,686.6
2015-11-20T00:02:50+00:00,6,681.5
2015-11-20T00:02:50+00:00,7,722.0
2015-11-20T00:02:50+00:00,8,687.4
2015-11-20T00:02:50+00:00,9,663.4
2015-11-20T00:02:50+00:00,10,828.1
2015-11-20T00:02:50+00:00,11,832.0
2015-11-20T00:02:50+00:00,12,794.4
2015-11-20T00:02:51+00:00,13,817.3
2015-11-20T00:02:51+00:00,14,923.9
2015-11-20T00:02:51+00:00,15,912.9
2015-11-20T00:02:51+00:00,16,1000.0
2015-11-20T00:02:51+00:00,17,5.3
2015-11-20T00:02:51+00:00,18,829.1
2015-11-20T00:02:51+00:00,19,856.2
2015-11-20T00:02:51+00:00,16,1000.0
2015-11-20T00:02:51+00:00,16,238.38
2015-11-20T00:02:51+00:00,16,238.258
2015-11-20T00:02:51+00:00,16,238.258
2015-11-20T00:02:51+00:00,16,238.197
2015-11-20T00:02:51+00:00,16,238.197
2015-11-20T00:02:51+00:00,16,238.136
2015-11-20T00:02:51+00:00,16,238.136
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,20,711.8
2015-11-20T00:02:51+00:00,21,843.8
2015-11-20T00:02:51+00:00,22,26.237
2015-11-20T00:02:51+00:00,23,26.337
2015-11-20T00:02:51+00:00,24,25.946
2015-11-20T00:02:51+00:00,25,31.191
2015-11-20T00:02:51+00:00,1,8.6
2015-11-20T00:02:51+00:00,2,11.7
2015-11-20T00:02:51+00:00,3,9523.0
2015-11-20T00:02:51+00:00,4,716.4
2015-11-20T00:02:51+00:00,5,687.3
2015-11-20T00:02:51+00:00,6,681.6
2015-11-20T00:02:51+00:00,7,721.2
2015-11-20T00:02:51+00:00,8,687.7
2015-11-20T00:02:51+00:00,9,663.9
2015-11-20T00:02:51+00:00,10,827.6
2015-11-20T00:02:51+00:00,11,831.4
2015-11-20T00:02:51+00:00,12,795.5
2015-11-20T00:02:51+00:00,13,817.4
2015-11-20T00:02:51+00:00,14,923.4
2015-11-20T00:02:51+00:00,15,913.2
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,17,5.2
2015-11-20T00:02:51+00:00,18,828.2
2015-11-20T00:02:51+00:00,19,855.5
2015-11-20T00:02:51+00:00,16,238.014
2015-11-20T00:02:51+00:00,16,238.014
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,16,238.014
2015-11-20T00:02:51+00:00,16,238.014
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,16,238.014
2015-11-20T00:02:51+00:00,16,238.014
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,16,238.014
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,16,238.075
2015-11-20T00:02:51+00:00,16,238.136
2015-11-20T00:02:51+00:00,16,238.136
2015-11-20T00:02:51+00:00,16,238.197
2015-11-20T00:02:51+00:00,20,713.0
2015-11-20T00:02:51+00:00,21,843.4
2015-11-20T00:02:52+00:00,22,26.242
2015-11-20T00:02:52+00:00,23,26.342
2015-11-20T00:02:52+00:00,24,25.947
2015-11-20T00:02:52+00:00,25,31.195
2015-11-20T00:02:52+00:00,1,8.6
2015-11-20T00:02:52+00:00,2,11.7
2015-11-20T00:02:52+00:00,3,9525.0
2015-11-20T00:02:52+00:00,4,717.9
2015-11-20T00:02:52+00:00,5,687.6
2015-11-20T00:02:52+00:00,6,680.9
2015-11-20T00:02:52+00:00,7,719.4
2015-11-20T00:02:52+00:00,8,686.7
2015-11-20T00:02:52+00:00,9,664.7
2015-11-20T00:02:52+00:00,10,827.7
2015-11-20T00:02:52+00:00,11,831.2
2015-11-20T00:02:52+00:00,12,794.4
2015-11-20T00:02:52+00:00,13,817.4
2015-11-20T00:02:52+00:00,14,923.6
2015-11-20T00:02:52+00:00,15,913.0
2015-11-20T00:02:52+00:00,16,238.197
2015-11-20T00:02:52+00:00,17,5.2
2015-11-20T00:02:52+00:00,18,828.5
2015-11-20T00:02:52+00:00,19,855.8
2015-11-20T00:02:52+00:00,16,238.197
2015-11-20T00:02:52+00:00,16,238.258
2015-11-20T00:02:52+00:00,16,238.258
2015-11-20T00:02:52+00:00,16,238.319
2015-11-20T00:02:52+00:00,16,238.319
2015-11-20T00:02:52+00:00,16,238.258
2015-11-20T00:02:52+00:00,16,238.319
2015-11-20T00:02:52+00:00,16,238.319
2015-11-20T00:02:52+00:00,16,238.38
2015-11-20T00:02:52+00:00,16,238.38
2015-11-20T00:02:52+00:00,16,238.441
2015-11-20T00:02:52+00:00,16,238.38
2015-11-20T00:02:52+00:00,16,238.441
2015-11-20T00:02:52+00:00,16,238.441
2015-11-20T00:02:52+00:00,16,238.502
2015-11-20T00:02:52+00:00,20,712.9
2015-11-20T00:02:52+00:00,21,842.9
2015-11-20T00:02:52+00:00,22,26.248
2015-11-20T00:02:52+00:00,23,26.348
2015-11-20T00:02:52+00:00,24,25.949
2015-11-20T00:02:52+00:00,25,31.199
2015-11-20T00:02:52+00:00,1,8.6
2015-11-20T00:02:52+00:00,2,11.7
2015-11-20T00:02:52+00:00,3,9523.0
2015-11-20T00:02:52+00:00,4,715.9
2015-11-20T00:02:52+00:00,5,687.0
2015-11-20T00:02:52+00:00,6,682.5
2015-11-20T00:02:52+00:00,7,721.3
2015-11-20T00:02:52+00:00,8,685.7
2015-11-20T00:02:52+00:00,9,664.4
2015-11-20T00:02:52+00:00,10,827.5
2015-11-20T00:02:52+00:00,11,831.8
2015-11-20T00:02:52+00:00,12,796.8
2015-11-20T00:02:52+00:00,13,817.4
2015-11-20T00:02:52+00:00,14,923.5
2015-11-20T00:02:52+00:00,15,912.6
2015-11-20T00:02:52+00:00,16,238.502
2015-11-20T00:02:53+00:00,17,5.3
2015-11-20T00:02:53+00:00,18,828.4
2015-11-20T00:02:53+00:00,19,856.0
2015-11-20T00:02:53+00:00,16,238.502
2015-11-20T00:02:53+00:00,16,238.563
2015-11-20T00:02:53+00:00,16,238.502
2015-11-20T00:02:53+00:00,16,238.502
2015-11-20T00:02:53+00:00,16,238.563
2015-11-20T00:02:53+00:00,16,238.563
2015-11-20T00:02:53+00:00,16,238.624
2015-11-20T00:02:53+00:00,16,238.624
2015-11-20T00:02:53+00:00,16,238.685
2015-11-20T00:02:53+00:00,20,713.8
2015-11-20T00:02:53+00:00,21,844.2
2015-11-20T00:02:53+00:00,22,26.253
2015-11-20T00:02:53+00:00,23,26.353
2015-11-20T00:02:53+00:00,24,25.951
2015-11-20T00:02:53+00:00,25,31.202
2015-11-20T00:02:53+00:00,1,8.6
2015-11-20T00:02:53+00:00,2,11.7
2015-11-20T00:02:53+00:00,3,9527.0
2015-11-20T00:02:53+00:00,4,717.0
2015-11-20T00:02:53+00:00,5,687.7
2015-11-20T00:02:53+00:00,6,681.8
2015-11-20T00:02:53+00:00,7,720.7
2015-11-20T00:02:53+00:00,8,686.7
2015-11-20T00:02:53+00:00,9,663.8
2015-11-20T00:02:53+00:00,10,827.8
2015-11-20T00:02:53+00:00,11,831.3
2015-11-20T00:02:53+00:00,12,794.9
2015-11-20T00:02:53+00:00,13,817.0
2015-11-20T00:02:53+00:00,14,923.9
2015-11-20T00:02:53+00:00,15,912.2
2015-11-20T00:02:53+00:00,16,238.685
2015-11-20T00:02:53+00:00,17,5.3
2015-11-20T00:02:53+00:00,18,828.3
2015-11-20T00:02:53+00:00,19,855.3
2015-11-20T00:02:53+00:00,16,238.685
2015-11-20T00:02:53+00:00,16,238.746
2015-11-20T00:02:53+00:00,16,238.746
2015-11-20T00:02:53+00:00,16,238.807
2015-11-20T00:02:53+00:00,16,238.807
2015-11-20T00:02:53+00:00,16,238.868
2015-11-20T00:02:53+00:00,20,714.4
2015-11-20T00:02:53+00:00,21,843.8
2015-11-20T00:02:53+00:00,22,26.259
2015-11-20T00:02:53+00:00,23,26.359
2015-11-20T00:02:53+00:00,24,25.953
2015-11-20T00:02:53+00:00,25,31.206
2015-11-20T00:02:53+00:00,1,8.6
2015-11-20T00:02:53+00:00,2,11.6
2015-11-20T00:02:53+00:00,3,9525.0
2015-11-20T00:02:53+00:00,4,716.9
2015-11-20T00:02:53+00:00,5,687.0
2015-11-20T00:02:53+00:00,6,682.0
2015-11-20T00:02:53+00:00,7,720.5
2015-11-20T00:02:53+00:00,8,686.3
2015-11-20T00:02:53+00:00,9,663.9
2015-11-20T00:02:53+00:00,10,827.3
2015-11-20T00:02:53+00:00,11,831.2
2015-11-20T00:02:54+00:00,12,795.5
2015-11-20T00:02:54+00:00,13,817.7
2015-11-20T00:02:54+00:00,14,923.6
2015-11-20T00:02:54+00:00,15,912.7
2015-11-20T00:02:54+00:00,16,238.868
2015-11-20T00:02:54+00:00,17,5.3
2015-11-20T00:02:54+00:00,18,828.4
2015-11-20T00:02:54+00:00,19,855.4
2015-11-20T00:02:54+00:00,16,238.868
2015-11-20T00:02:54+00:00,20,715.7
2015-11-20T00:02:54+00:00,21,843.9
